id,label
1523379581243490300,0
1348021056867627000,0
1309228077805961200,0
1540094331029262300,0
1512022071345397800,0
1325577586714488800,0
1323745697842319400,0
1358016227151671300,0
1359100164317868000,0
1480280722623676400,0
1549342902555484200,0
1442049120747753500,0
1390261691049468000,0
1352278977092718600,0
1352214600306077700,0
1380656840585928700,1
1435856873186635800,0
1392057972176662500,0
1263741394218295300,0
1295114324399124500,0
1350560143168184300,1
1371119312321142800,0
1220428889283010600,0
1321747336381476900,0
1310114449706033200,0
1302508637332672500,0
1347151485457543200,0
1517254339496194000,0
1362680596254834700,0
1435885444416348200,0
1362677845953249300,0
1326132662751416300,0
1227480962906415000,0
1361628749821796400,0
1351210563909660700,0
1282591725169639400,0
1458581605329649700,1
1409859445547487200,0
1543284534749405200,0
1537072981528170500,0
1495701048492806100,0
1291075025798299600,0
1527235971795779600,0
1435845370546991000,0
1446469635830947800,0
1447936282039136300,0
1371514399299670000,0
1254886488254357500,0
1326083462479097900,0
1458091006860136400,0
1488773480036413400,0
1390975572508086300,0
1312442257325187000,0
1454109426789531600,0
1464937871048159200,1
1264070494829121500,0
1390350104058531800,1
1310660139154845700,0
1504236948440993800,0
1525490857075425300,0
1483096345267298300,0
1282606816715772000,0
1378946240898072600,0
1351468982512058400,0
1292938503773397000,0
1278193683607826400,1
1451216394691952600,0
1356504264672239600,0
1401635258982977500,0
1496602275632058400,0
1347579621831803000,0
1354554102026526700,0
1484294838954643500,1
1486781779411456000,0
1363457077918773200,0
1549863926938173400,0
1227622744344363000,0
1347153025077489700,0
1220283289170260000,0
1465050362432397300,0
1328002591788314600,0
1279323727700938800,0
1288573363066228700,0
1277127818653110300,0
1394421753091346400,0
1365082061262962700,0
1247907010663891000,0
1380110161533079600,0
1519555848334360600,0
1352368222444597200,0
1434844330682765300,0
1449792893800026000,0
1295084845400559600,0
1289688620857790500,0
1291094400563634200,0
1343623099544195000,0
1239241419098935300,0
1289645453366067200,0
1282690367444394000,0
1376519617007485000,0
1336341427387764700,1
1498370525936210000,0
1325711936739283000,0
1451255014215798800,0
1498721460378079200,0
1295064477453385700,0
1515621882539782100,0
1506238718725795800,0
1537702842345177000,0
1266827249023680500,0
1543319327847420000,0
1467642203765944300,0
1363563771332092000,0
1485240377250570200,0
1238175474301448200,1
1442580050226917400,0
1495685827225079800,0
1222449676210901000,1
1410703090710425600,0
1232038553720414200,0
1245512426717622300,0
1350479330477015000,0
1504678066055958500,0
1291016739594080300,1
1543307210410819600,1
1249013073123455000,0
1293660595829575700,0
1467558394764697600,0
1246595663204319200,0
1263896650768101400,1
1504201438586716200,0
1303748094840967200,1
1297656140277452800,1
1514355186998947800,0
1428794937059971000,0
1427965184363090000,0
1348012905439105000,0
1537078477513445400,0
1460195822621139000,0
1441493344253890600,0
1422642004786307000,0
1263928025466450000,0
1311019986811523000,0
1291054764957016000,0
1525824053038174200,0
1375035594515099600,0
1527253272448356400,0
1244618971871170600,0
1450509187797106700,0
1351466162593394700,0
1278298239473762300,0
1406888122550571000,0
1234880315119882200,0
1486289536959369200,0
1231858028837732400,0
1278321078524313600,0
1367945916532068400,0
1448490291690889200,0
1470785439351152600,0
1392020310656966700,0
1374384121464561700,0
1290992841922089000,0
1444270772000903200,0
1290888111090786300,0
1512347837090214000,1
1534604844073472000,1
1430823028737314800,0
1377353828345901000,0
1506109004296204300,0
1350529722292326400,0
1467620005407768600,0
1248949212492038100,1
1503847356999032800,1
1295119858087141400,0
1244704784369754000,0
1495744045393526800,0
1336394194689155000,0
1420381438860480500,0
1464314926554652700,0
1351196265938358300,0
1263969399607832600,0
1451195340346953700,0
1302210031274860500,0
1512355998274576400,0
1464326989926568000,0
1343312943455338500,0
1326102768646561800,0
1467414938654228500,0
1482634363695214600,1
1336407855637946400,0
1496528514606153700,0
1438957071915946000,0
1479554185213395000,0
1399820063151173600,1
1496510016358125600,0
1529953427953967000,1
1315683645575835600,0
1268868606240215000,0
1390921687512846300,0
1323722588284162000,0
1414677253162741800,0
1247252542746169300,0
1348003221990682600,0
1291141636001497000,0
1388116948739821600,0
1232277405747884000,0
1527268252283453400,0
1427929304202158000,0
1243862015451500500,1
1472257029846753300,1
1367974917774471200,0
1432403693400428500,0
1346945414059192300,0
1530178809776963600,0
1543352875895718000,0
1537746103860355000,0
1527541398874034200,1
1290926686406619100,0
1352344250676097000,0
1247780486727880700,0
1278417224840200200,0
1401467039416471600,0
1505659219994980400,0
1460197328023961600,0
1399820880440664000,0
1460647590547107800,1
1300192331635855400,0
1343552572477624300,0
1512213276326875100,0
1547605340316807200,0
1247823326799630300,1
1275480472798232600,0
1427795323334893600,0
1282356959195398100,0
1329075797441691600,1
1512003293991555000,1
1347243459099447300,0
1246789329961312300,0
1420052752944832500,0
1536433740414599200,0
1352204451298349000,0
1540094086220288000,0
1378990570689990700,0
1432052980300357600,0
1392868448355635200,0
1327201021404311600,0
1325565281150906400,0
1409838154786484200,0
1410352148982927400,0
1227469955366559700,0
1347296142376185900,0
1310997065514786800,0
1228765777127448600,0
1282722597155885000,0
1487440844110143500,0
1361628767131697200,0
1346956149279625200,0
1233409480362209300,0
1264122602618007600,0
1442073514379554800,0
1241951137248555000,0
1392046975005204500,0
1388146768211288000,0
1242114584124809200,0
1495704862805401600,0
1410462358120640500,0
1458521382690640000,0
1536707050759143400,0
1444331935011152000,0
1347220941538021400,0
1238214967695982600,0
1425552604784910300,0
1451259791867846700,0
1549343363509342200,0
1418823583875403800,0
1279449206030286800,0
1496600295119466500,0
1351500556284670000,0
1302331026384003000,0
1388978122608070700,0
1490738241510822000,0
1444354002787897300,0
1461269275377901600,0
1503844672795521000,0
1446497172204232700,0
1303661994189430800,0
1439621384263643100,0
1243862560857829400,0
1336335841120022500,0
1487451752471408600,0
1410639754383794200,0
1507280372777861000,0
1350540329825534000,0
1364934440020025300,1
1388906905645600800,0
1238388065355399200,0
1409800397112361000,1
1221131111063007200,0
1312344964853125000,0
1422570495837356000,0
1239319976923869200,0
1290861422327603200,0
1467438853673922600,0
1470822701614964700,0
1391075870798925800,0
1524797001501663200,0
1422511965847621600,0
1365421583867773000,0
1302709711570112500,0
1438062533525573600,0
1299872589872017400,0
1527208018911297500,0
1317757374099325000,1
1543317234168352800,0
1336406666657534000,0
1427897685445599200,0
1406318406836629500,0
1416013002457878500,1
1394412789033275400,0
1323618981794795500,0
1493892951843430400,0
1380607623595188200,0
1292955316158595000,0
1547617015401107500,0
1537745193419645000,0
1394000771566510000,0
1416283605744115700,0
1343555282413236200,0
1472743414634590200,0
1486295521803350000,0
1449641116144390100,0
1264264662813757400,0
1439858626336804900,1
1323593235873280000,0
1257667020671377400,1
1490822306062495700,1
1365015553652441000,0
1417253738725707800,0
1381675007236059100,0
1379860528152113200,0
1445851014842617900,1
1285657764157677600,0
1490266355140079600,0
1517947462878650400,0
1520341501301207000,0
1222634398270591000,0
1346786172496990200,0
1318773624074129400,0
1270810999315202000,0
1410675840808108000,0
1467422247543611400,0
1486799663613325300,1
1362705771658547200,0
1527189441802125300,0
1325870719100711000,0
1467510247132745700,0
1353088402409853000,0
1495728227574333400,0
1249055844404207600,0
1379804335933112300,0
1361635508850479000,1
1327212431635079200,0
1303728928440422400,0
1264114122477703200,0
1511982046838669300,0
1220261786252972000,0
1323558883131039700,1
1420047978421702700,0
1295109777291387000,0
1371479957659082800,0
1289552247085359000,0
1353819723914481700,0
1302607203560566800,0
1245649704622256000,0
1251018632965939200,0
1498360403746824200,0
1364936169843228700,0
1420375888466743300,0
1525031798220243000,1
1351214744124981200,0
1310122027542605800,0
1410309084528664600,0
1291113694483677200,0
1290954123769262000,0
1320703430713921500,0
1291087170283999200,0
1419087595728932900,0
1512393215357374500,0
1264225351259041800,0
1535756434767487000,0
1326129477752148000,0
1399853401480089600,0
1317511108706566100,0
1375038347597451300,0
1381663237708656600,0
1238125586318536700,0
1467453734410199000,0
1439903510020202500,0
1278232872546005000,0
1241909704764338200,0
1231960600017883100,0
1463509566319124500,0
1399791656510099500,0
1517610387121844200,0
1451304161270698000,0
1247042075276783600,0
1249018101863198700,0
1447933520568098800,0
